generation,leftchild,rightchild,abstime,betainit,betashift
14600001,Galago_matschiei,Tarsius_dianae,0,0.312653,-0.0492547
14600001,Galago_matschiei,Daubentonia_madagascariensis,7.84586,0.684947,-0.0488308
14600001,Macaca_tonkeana,Macaca_arctoides,58.1825,0.194692,-0.064412
14600001,Mandrillus_sphinx,Allenopithecus_nigroviridis,47.0419,0.267308,-0.134095
14700001,Galago_matschiei,Tarsius_dianae,0,0.618287,-0.0546713
14700001,Galago_matschiei,Daubentonia_madagascariensis,7.6605,0.890875,-0.0550165
14700001,Chiropotes_satanas,Alouatta_palliata,35.4307,0.0361624,-0.0611774
14700001,Mandrillus_sphinx,Allenopithecus_nigroviridis,49.6749,0.121034,-0.073942
14800001,Galago_matschiei,Tarsius_dianae,0,0.523144,-0.0530376
14800001,Galago_matschiei,Daubentonia_madagascariensis,12.6582,0.703517,-0.0496852
14800001,Chiropotes_satanas,Alouatta_palliata,35.3291,0.129612,-0.111209
14800001,Macaca_sylvanus,Macaca_tonkeana,56.6087,0.962802,-0.305338
14900001,Galago_matschiei,Tarsius_dianae,0,1.43249,-0.049803
14900001,Callithrix_pygmaea,Callithrix_flaviceps,52.5331,0.0737913,-0.103606
14900001,Mandrillus_sphinx,Macaca_sylvanus,54.0768,0.16088,-0.0178714
14900001,Miopithecus_talapoin,NA,58.513,0.154561,-0.188753
14900001,Tarsius_dianae,Chiropotes_satanas,0.8692,0.102864,-0.0353836
15000001,Galago_matschiei,Tarsius_dianae,0,0.220877,-0.0419445
15000001,Galago_matschiei,Perodicticus_potto,14.6288,1.00199,-0.0428653
15000001,Phaner_furcifer,Allocebus_trichotis,45.5708,0.217656,-0.0862592
15000001,Chiropotes_satanas,Callicebus_torquatus,41.8382,0.00736023,-0.0334195
15000001,Callimico_goeldii,NA,59.5052,0.137607,-0.0226241
15000001,Macaca_tonkeana,Macaca_arctoides,58.7017,0.080636,-0.0500819
15100001,Galago_matschiei,Tarsius_dianae,0,0.216496,-0.0423286
15100001,Galago_matschiei,Perodicticus_potto,22.7522,0.236792,-0.0186824
15100001,Allocebus_trichotis,Cheirogaleus_medius,52.3063,1.18482,-0.143894
15100001,Mandrillus_sphinx,Macaca_sylvanus,55.1949,0.638492,-0.17393
15100001,Miopithecus_talapoin,NA,64.6898,0.81872,-0.232814
15200001,Galago_matschiei,Tarsius_dianae,0,0.223375,-0.0401623
15200001,Galago_matschiei,Perodicticus_potto,24.2118,0.0578538,-0.00331536
15200001,Allocebus_trichotis,Microcebus_coquereli,57.0258,0.939866,-0.211924
15200001,Mandrillus_sphinx,Macaca_sylvanus,54.8861,0.204309,-0.109983
15300001,Galago_matschiei,Tarsius_dianae,0,0.181538,-0.037766
15300001,Galago_matschiei,Perodicticus_potto,35.8969,0.069119,-0.0175767
15300001,Phaner_furcifer,Allocebus_trichotis,44.1007,1.03926,-0.144123
15300001,Macaca_sylvanus,Macaca_tonkeana,56.925,0.61906,-0.117929
15400001,Galago_matschiei,Tarsius_dianae,0,0.190656,-0.037766
15400001,Galago_matschiei,Perodicticus_potto,35.0921,1.29859,-0.094624
15400001,Allocebus_trichotis,Microcebus_coquereli,56.5591,0.863068,-0.192071
15400001,Cheirogaleus_medius,NA,59.2614,0.480414,-0.0753856
15400001,Mandrillus_sphinx,Macaca_sylvanus,55.2368,0.138684,-0.011676
15500001,Galago_matschiei,Tarsius_dianae,0,0.213763,-0.037766
15500001,Phaner_furcifer,Allocebus_trichotis,43.592,1.46788,-0.109324
15500001,Leontopithecus_caissara,NA,63.9373,0.154729,-0.00683297
15500001,Macaca_tonkeana,Macaca_arctoides,57.8068,0.309466,-0.0102244
15600001,Galago_matschiei,Tarsius_dianae,0,0.161031,-0.0366688
15600001,Galago_matschiei,Perodicticus_potto,13.3724,0.144105,-0.0177345
15600001,Phaner_furcifer,Allocebus_trichotis,44.2345,0.434593,-0.0819605
15600001,Mandrillus_sphinx,Macaca_sylvanus,54.2447,1.04026,-0.169174
15700001,Galago_matschiei,Tarsius_dianae,0,0.185579,-0.0366688
15700001,Galago_matschiei,Perodicticus_potto,13.4578,2.3443,-0.0748904
15700001,Microcebus_coquereli,NA,64.2069,1.43524,-0.143351
15700001,Mandrillus_sphinx,Macaca_sylvanus,54.2727,0.304028,-0.11987
15800001,Galago_matschiei,Tarsius_dianae,0,0.139266,-0.0309309
15800001,Galago_matschiei,Perodicticus_potto,14.4763,0.288268,-0.0284147
15800001,Phaner_furcifer,Allocebus_trichotis,39.4786,0.511826,-0.0864604
15800001,Tarsius_syrichta,NA,61.5577,0.317126,-0.00607724
15800001,Mandrillus_sphinx,Macaca_sylvanus,54.5684,0.463923,-0.140405
15900001,Galago_matschiei,Tarsius_dianae,0,0.143755,-0.0341971
15900001,Galago_matschiei,Perodicticus_potto,38.0229,1.11383,-0.110464
15900001,Phaner_furcifer,Allocebus_trichotis,41.9643,2.93019,-0.183643
15900001,Mandrillus_sphinx,Macaca_sylvanus,54.0743,0.0841886,-0.0298119
16000001,Galago_matschiei,Tarsius_dianae,0,0.140181,-0.0361924
16000001,Galago_matschiei,Perodicticus_potto,44.0732,0.378324,-0.092848
16000001,Allocebus_trichotis,Cheirogaleus_medius,50.6182,0.590528,-0.152333
16000001,Macaca_sylvanus,Macaca_tonkeana,55.9228,0.915136,-0.200242
16100001,Galago_matschiei,Tarsius_dianae,0,0.267989,-0.041129
16100001,Galago_matschiei,Perodicticus_potto,14.8327,0.113275,-0.0104284
16100001,Allocebus_trichotis,Microcebus_coquereli,54.8162,0.230652,-0.182075
16100001,Callithrix_pygmaea,NA,64.6559,1.70255,-0.100469
16100001,Macaca_sylvanus,Macaca_tonkeana,56.3345,0.123227,-0.0327353
16200001,Galago_matschiei,Tarsius_dianae,0,0.213889,-0.041129
16200001,Galago_matschiei,Daubentonia_madagascariensis,12.6975,0.130056,-0.0141508
16200001,Macaca_sylvanus,Macaca_tonkeana,57.297,0.356465,-0.133389
16300001,Galago_matschiei,Tarsius_dianae,0,0.214481,-0.0434362
16300001,Galago_matschiei,Daubentonia_madagascariensis,11.6588,0.179426,-0.0239306
16300001,Mandrillus_sphinx,Macaca_sylvanus,54.2981,0.554857,-0.165828
16400001,Galago_matschiei,Tarsius_dianae,0,0.178828,-0.0403322
16400001,Galago_matschiei,Daubentonia_madagascariensis,5.99199,0.127679,-0.0103947
16400001,Macaca_sylvanus,Macaca_tonkeana,55.9485,0.253724,-0.166649
16400001,Miopithecus_talapoin,NA,58.5042,0.637541,-0.0273189
16500001,Galago_matschiei,Tarsius_dianae,0,0.305387,-0.0488129
16500001,Galago_matschiei,Daubentonia_madagascariensis,1.23635,0.226023,-0.0102805
16500001,Callicebus_hoffmannsi,NA,64.89,0.557062,-0.0204732
16500001,Callithrix_pygmaea,Callithrix_humeralifera,57.7691,0.810224,-0.0466073
16500001,Colobus_angolensis,NA,64.4719,0.204826,-0.00791136
16500001,Macaca_sylvanus,Macaca_tonkeana,56.0719,0.338079,-0.0833249
16500001,Erythrocebus_patas,NA,64.0835,0.234375,-0.056784
16600001,Galago_matschiei,Tarsius_dianae,0,0.383235,-0.0547447
16600001,Galago_matschiei,Daubentonia_madagascariensis,1.12554,0.0625397,-0.00453827
16600001,Callithrix_pygmaea,Callithrix_humeralifera,60.2996,0.12482,-0.246847
16600001,Saguinus_nigricollis,NA,62.5263,0.253617,-0.0109528
16600001,Macaca_sylvanus,Macaca_tonkeana,56.9827,0.212886,-0.12818
16600001,Miopithecus_talapoin,NA,61.0736,0.874481,-0.324035
16700001,Galago_matschiei,Tarsius_dianae,0,0.295095,-0.056896
16700001,Galago_matschiei,Daubentonia_madagascariensis,0.632985,0.0853867,-0.000461632
16700001,Callithrix_pygmaea,NA,62.338,0.271174,-0.126077
16700001,Saguinus_inustus,NA,61.8602,2.7149,-0.00151711
16700001,Mandrillus_sphinx,Macaca_sylvanus,53.9694,0.374877,-0.153954
16700001,Pongo_pygmaeus,Trachypithecus_geei,17.499,1.65318,-0.100615
16800001,Galago_matschiei,Tarsius_dianae,0,0.244135,-0.0572195
16800001,Galago_matschiei,Daubentonia_madagascariensis,7.09762,0.0783253,-0.00832666
16800001,Cebus_olivaceus,Cebus_capucinus,46.6533,0.445171,-0.125243
16800001,Callithrix_pygmaea,NA,63.456,1.79232,-0.0399238
16800001,Macaca_sylvanus,Macaca_tonkeana,57.4613,0.303586,-0.10873
16800001,Pongo_pygmaeus,Trachypithecus_geei,18.2508,1.119,-0.0857318
16900001,Galago_matschiei,Tarsius_dianae,0,0.377436,-0.0546725
16900001,Galago_matschiei,Daubentonia_madagascariensis,10.4218,0.124032,-0.0128906
16900001,Callithrix_pygmaea,Callithrix_humeralifera,59.3874,0.754148,-0.120667
16900001,Mandrillus_sphinx,Macaca_sylvanus,53.9812,0.384269,-0.122779
16900001,Pongo_pygmaeus,Trachypithecus_geei,31.6836,0.685651,-0.11208
17000001,Galago_matschiei,Tarsius_dianae,0,0.34992,-0.0615198
17000001,Galago_matschiei,Daubentonia_madagascariensis,5.63262,0.233582,-0.0176587
17000001,Cebus_capucinus,Cebus_albifrons,61.8825,0.22976,-0.279085
17000001,Callithrix_pygmaea,Callithrix_flaviceps,48.2696,0.587707,-0.16356
17000001,Saguinus_midas,NA,63.0159,0.376937,-0.0259338
17000001,Erythrocebus_patas,Cercopithecus_solatus,59.1243,0.0172591,-0.0203102
17000001,Mandrillus_sphinx,Allenopithecus_nigroviridis,47.0715,0.146074,-0.0221616
17000001,Pongo_pygmaeus,Trachypithecus_geei,29.5041,1.62771,-0.122875
17100001,Galago_matschiei,Tarsius_dianae,0,0.616175,-0.0610023
17100001,Galago_matschiei,Daubentonia_madagascariensis,5.49013,0.200747,-0.0219389
17100001,Callithrix_pygmaea,NA,61.3871,0.855389,-0.0855637
17100001,Mandrillus_sphinx,Macaca_sylvanus,54.9865,0.112028,-0.0225734
17200001,Galago_matschiei,Tarsius_dianae,0,0.614023,-0.0607221
17200001,Galago_matschiei,Daubentonia_madagascariensis,1.20025,0.510159,-0.0362073
17200001,Mandrillus_sphinx,Macaca_sylvanus,54.6421,0.257691,-0.100861
17200001,Miopithecus_talapoin,NA,63.61,1.82152,-0.21266
17300001,Galago_matschiei,Tarsius_dianae,0,0.658491,-0.0612827
17300001,Galago_matschiei,Daubentonia_madagascariensis,13.1321,0.148355,-0.0227127
17300001,Mandrillus_sphinx,Macaca_sylvanus,55.1386,0.235302,-0.160716
17400001,Galago_matschiei,Tarsius_dianae,0,0.661241,-0.0603566
17400001,Galago_matschiei,Daubentonia_madagascariensis,12.9695,0.245974,-0.0294705
17400001,Callithrix_pygmaea,NA,63.3509,1.27272,-0.0374475
17400001,Mandrillus_sphinx,Macaca_sylvanus,55.172,0.366256,-0.134066
17500001,Galago_matschiei,Tarsius_dianae,0,0.607891,-0.0572717
17500001,Galago_matschiei,Daubentonia_madagascariensis,6.99388,0.128807,-0.0113517
17500001,Macaca_sylvanus,Macaca_tonkeana,56.7323,0.211519,-0.0673027
17600001,Galago_matschiei,Tarsius_dianae,0,0.669525,-0.0572717
17600001,Galago_matschiei,Daubentonia_madagascariensis,9.96889,0.165134,-0.014643
17600001,Macaca_sylvanus,Macaca_tonkeana,56.6167,0.211036,-0.0229705
17600001,Miopithecus_talapoin,NA,63.4565,1.04511,-0.368016
17700001,Galago_matschiei,Tarsius_dianae,0,0.80779,-0.060557
17700001,Cheirogaleus_major,NA,61.8829,0.672053,-0.133682
17700001,Galago_matschiei,Daubentonia_madagascariensis,11.6064,0.0912468,-0.0116464
17700001,Macaca_sylvanus,Macaca_tonkeana,57.3582,0.584619,-0.171646
17800001,Galago_matschiei,Tarsius_dianae,0,0.833042,-0.0632785
17800001,Galago_matschiei,Daubentonia_madagascariensis,8.64908,0.168357,-0.0231008
17800001,Macaca_sylvanus,Macaca_tonkeana,57.404,0.10297,-0.0161343
17900001,Galago_matschiei,Tarsius_dianae,0,0.750291,-0.061236
17900001,Galago_matschiei,Daubentonia_madagascariensis,13.0169,0.409804,-0.029279
17900001,Macaca_sylvanus,Macaca_tonkeana,57.0197,0.170998,-0.0804469
18000001,Galago_matschiei,Tarsius_dianae,0,0.673605,-0.0604872
18000001,Galago_matschiei,Daubentonia_madagascariensis,2.76798,0.244535,-0.0250654
18000001,Mandrillus_sphinx,Macaca_sylvanus,55.0927,0.119354,-0.00658906
18100001,Galago_matschiei,Tarsius_dianae,0,0.829122,-0.0643925
18100001,Hapalemur_griseus,NA,62.2498,0.0883572,-0.0229774
18100001,Galago_matschiei,Daubentonia_madagascariensis,0.606659,0.198402,-0.0182536
18100001,Callithrix_pygmaea,NA,63.2971,1.19051,-0.0928518
18100001,Chiropotes_satanas,Cebus_olivaceus,24.7671,0.129346,-0.073686
18100001,Macaca_silenus,NA,64.9183,0.864478,-0.0414327
18100001,Macaca_sylvanus,Macaca_tonkeana,57.2468,0.11129,-0.0268914
18200001,Galago_matschiei,Tarsius_dianae,0,2.21871,-0.0690356
18200001,Galago_matschiei,Perodicticus_potto,14.9776,0.175258,-0.0237784
18200001,Microcebus_coquereli,NA,63.4541,2.46125,-0.037916
18200001,Tarsius_syrichta,Tarsius_bancanus,55.8695,0.133192,-0.0291966
18200001,Cebus_capucinus,Cebus_albifrons,63.1145,0.166351,-0.108733
18200001,Callithrix_pygmaea,NA,62.7523,0.100598,-0.311361
18200001,Chiropotes_satanas,Cebus_olivaceus,14.4901,0.0551368,-0.0430713
18200001,Mandrillus_sphinx,Macaca_sylvanus,54.4685,0.208068,-0.091858
18300001,Galago_matschiei,Tarsius_dianae,0,1.26813,-0.0662999
18300001,Galago_matschiei,Perodicticus_potto,27.7254,0.232809,-0.0362519
18300001,Phaner_furcifer,Allocebus_trichotis,42.045,0.293579,-0.0673999
18300001,Macaca_sylvanus,Macaca_tonkeana,57.2666,0.131902,-0.0580741
18400001,Galago_matschiei,Tarsius_dianae,0,0.888509,-0.0643539
18400001,Galago_matschiei,Perodicticus_potto,27.5368,0.949116,-0.0587989
18400001,Cheirogaleus_major,NA,59.6327,0.27023,-0.0214241
18400001,Phaner_furcifer,Allocebus_trichotis,46.3012,2.74117,-0.189781
18400001,Mandrillus_sphinx,Macaca_sylvanus,54.0993,0.0905283,-0.0335519
18400001,Miopithecus_talapoin,NA,58.9929,1.84828,-0.130996
18500001,Galago_matschiei,Tarsius_dianae,0,0.821808,-0.0647526
18500001,Galago_matschiei,Perodicticus_potto,13.904,0.365638,-0.0259498
18500001,Allocebus_trichotis,Microcebus_coquereli,55.6258,0.246419,-0.00564024
18500001,Callithrix_pygmaea,NA,63.8188,1.20755,-0.225736
18500001,Mandrillus_sphinx,Macaca_sylvanus,54.2893,0.143536,-0.0520518
18500001,Miopithecus_talapoin,NA,63.4862,0.121597,-0.112228
18600001,Galago_matschiei,Tarsius_dianae,0,0.665986,-0.0637148
18600001,Galago_matschiei,Daubentonia_madagascariensis,4.93219,0.13347,-0.0129964
18600001,Mandrillus_sphinx,Macaca_sylvanus,53.8567,0.137617,-0.0210021
18600001,Miopithecus_talapoin,NA,64.2341,1.38764,-0.0202944
18700001,Galago_matschiei,Tarsius_dianae,0,0.420308,-0.0580803
18700001,Galago_matschiei,Daubentonia_madagascariensis,12.6206,0.332921,-0.027866
18700001,Callithrix_pygmaea,NA,61.6379,0.641053,-0.0967787
18700001,Mandrillus_sphinx,Macaca_sylvanus,54.3075,0.618538,-0.0967283
18700001,Trachypithecus_geei,Mandrillus_sphinx,42.929,0.0559553,-0.0442177
18800001,Galago_matschiei,Tarsius_dianae,0,0.810941,-0.0633791
18800001,Galago_matschiei,Daubentonia_madagascariensis,3.49554,0.22867,-0.0273807
18800001,Mandrillus_sphinx,Macaca_sylvanus,55.4292,0.123208,-0.0435276
18900001,Galago_matschiei,Tarsius_dianae,0,0.529461,-0.0638788
18900001,Galago_matschiei,Daubentonia_madagascariensis,2.75075,0.482542,-0.0324276
18900001,Cacajao_melanocephalus,NA,62.6843,0.115055,-0.00555636
18900001,Mandrillus_sphinx,Allenopithecus_nigroviridis,52.8779,0.1695,-0.0883267
19000001,Galago_matschiei,Tarsius_dianae,0,0.409204,-0.0565548
19000001,Galago_matschiei,Daubentonia_madagascariensis,2.5813,1.53236,-0.0604009
19000001,Callicebus_torquatus,NA,61.0198,0.169416,-0.0061181
19000001,Brachyteles_arachnoides,NA,58.9294,0.0215692,-0.0503251
19000001,Callithrix_pygmaea,NA,62.0384,1.08354,-0.252779
19000001,Mandrillus_sphinx,Allenopithecus_nigroviridis,48.2644,0.0919142,-0.0229599
19100001,Galago_matschiei,Tarsius_dianae,0,0.433794,-0.0600081
19100001,Galago_matschiei,Daubentonia_madagascariensis,9.63597,0.0841773,-0.00787683
19100001,Procolobus_verus,NA,63.6963,0.423992,-0.0509343
19100001,Mandrillus_sphinx,Allenopithecus_nigroviridis,48.5328,0.0542119,-0.0153732
19200001,Galago_matschiei,Tarsius_dianae,0,0.528481,-0.0624138
19200001,Galago_matschiei,Daubentonia_madagascariensis,1.35124,0.0488454,-0.00324433
19200001,Callithrix_pygmaea,NA,62.0689,0.0883029,-0.19698
19200001,Mandrillus_sphinx,Allenopithecus_nigroviridis,48.3245,0.0911909,-0.0285941
19300001,Galago_matschiei,Tarsius_dianae,0,0.643472,-0.0635399
19300001,Galago_matschiei,Daubentonia_madagascariensis,8.16971,0.10923,-0.00428228
19300001,Callithrix_pygmaea,NA,64.657,1.83709,-0.161452
19300001,Mandrillus_sphinx,Allenopithecus_nigroviridis,47.7458,0.0868244,-0.0436639
19400001,Galago_matschiei,Tarsius_dianae,0,0.574397,-0.0620872
19400001,Galago_matschiei,Daubentonia_madagascariensis,4.12303,0.0600179,-0.00134442
19400001,Callithrix_pygmaea,NA,64.7831,5.62726,-0.167801
19400001,Macaca_sylvanus,Macaca_tonkeana,57.1276,0.260191,-0.0850586
19400001,Mandrillus_sphinx,Allenopithecus_nigroviridis,51.9342,0.13685,-0.0462301
19500001,Galago_matschiei,Tarsius_dianae,0,0.611169,-0.0651392
19500001,Galago_matschiei,Daubentonia_madagascariensis,6.91064,0.0851942,-0.00164639
19500001,Callithrix_pygmaea,NA,63.4277,0.370063,-0.00688445
19500001,Macaca_thibetana,NA,64.209,1.40335,-0.263296
19500001,Mandrillus_sphinx,Allenopithecus_nigroviridis,53.6992,0.12665,-0.0988813
19600001,Galago_matschiei,Tarsius_dianae,0,0.546062,-0.0610238
19600001,Lepilemur_mustelinus,NA,64.9453,0.160988,-0.0673112
19600001,Avahi_laniger,NA,58.6098,1.48825,-0.0708847
19600001,Microcebus_coquereli,NA,62.7318,0.602593,-0.062655
19600001,Galago_matschiei,Daubentonia_madagascariensis,13.0935,0.117019,-0.015503
19600001,Saimiri_oerstedii,NA,64.7895,2.60959,-0.0296621
19600001,Callithrix_pygmaea,NA,62.3077,1.93302,-0.680293
19600001,Mandrillus_sphinx,Allenopithecus_nigroviridis,48.732,0.10251,-0.0269904
19700001,Galago_matschiei,Tarsius_dianae,0,0.50279,-0.0614998
19700001,Microcebus_coquereli,NA,61.0318,2.93983,-0.0983256
19700001,Galago_matschiei,Daubentonia_madagascariensis,0.759477,0.360349,-0.028227
19700001,Mandrillus_sphinx,Allenopithecus_nigroviridis,48.4227,0.182464,-0.08307
19800001,Galago_matschiei,Tarsius_dianae,0,0.579073,-0.0609375
19800001,Galago_matschiei,Daubentonia_madagascariensis,10.0391,0.983191,-0.0530323
19800001,Mandrillus_sphinx,Allenopithecus_nigroviridis,51.734,0.385144,-0.119908
19900001,Galago_matschiei,Tarsius_dianae,0,0.598187,-0.062848
19900001,Galago_matschiei,Perodicticus_potto,38.9127,0.0547982,-0.0077245
19900001,Phaner_furcifer,Allocebus_trichotis,43.7858,0.861787,-0.0707657
19900001,Pygathrix_bieti,NA,64.9703,0.240987,-0.114285
19900001,Mandrillus_sphinx,Allenopithecus_nigroviridis,47.8547,0.110708,-0.0428476
20000001,Galago_matschiei,Tarsius_dianae,0,0.940331,-0.062848
20000001,Galago_matschiei,Perodicticus_potto,23.8312,2.55188,-0.066823
20000001,Allocebus_trichotis,Microcebus_coquereli,54.2005,0.620192,-0.170968
20000001,Macaca_sylvanus,Macaca_tonkeana,55.9393,0.26814,-0.098298
20100001,Galago_matschiei,Tarsius_dianae,0,0.922499,-0.0651367
20100001,Galago_matschiei,Perodicticus_potto,14.9018,2.33107,-0.0655706
20100001,Allocebus_trichotis,Cheirogaleus_medius,51.6387,0.312817,-0.0490299
20100001,Mandrillus_sphinx,Macaca_sylvanus,55.5028,0.0957739,-0.0350988
20200001,Galago_matschiei,Tarsius_dianae,0,0.848096,-0.0627843
20200001,Galago_matschiei,Perodicticus_potto,44.0907,0.619032,-0.100618
20200001,Cheirogaleus_medius,NA,62.6802,0.526557,-0.270017
20200001,Phaner_furcifer,Allocebus_trichotis,39.8617,1.00992,-0.105363
20200001,Mandrillus_sphinx,Macaca_sylvanus,54.3145,0.125712,-0.0781066
20300001,Galago_matschiei,Tarsius_dianae,0,0.967948,-0.0650109
20300001,Galago_matschiei,Perodicticus_potto,39.7362,0.73625,-0.0868433
20300001,Allocebus_trichotis,Microcebus_coquereli,55.9616,0.336962,-0.0113063
20300001,Mandrillus_sphinx,Macaca_sylvanus,54.5613,0.136875,-0.0658647
20400001,Galago_matschiei,Tarsius_dianae,0,0.73262,-0.0621467
20400001,Galago_matschiei,Perodicticus_potto,42.5755,0.932078,-0.132298
20400001,Allocebus_trichotis,Cheirogaleus_medius,51.0681,1.62817,-0.0565844
20400001,Mandrillus_sphinx,Macaca_sylvanus,55.4721,0.114927,-0.0358683
20400001,Miopithecus_talapoin,NA,58.8635,0.191979,-0.00250474
20500001,Galago_matschiei,Tarsius_dianae,0,0.906172,-0.0615039
20500001,Galago_matschiei,Perodicticus_potto,39.2489,0.185865,-0.0274865
20500001,Phaner_furcifer,Allocebus_trichotis,39.2106,0.962254,-0.0668902
20500001,Cacajao_melanocephalus,NA,62.6863,0.716388,-0.201869
20500001,Macaca_sylvanus,NA,63.3585,0.687589,-0.400266
20500001,Macaca_thibetana,Macaca_sinica,63.8147,0.264955,-0.051374
20500001,Macaca_tonkeana,Macaca_arctoides,58.183,0.198545,-0.0665688
20600001,Galago_matschiei,Tarsius_dianae,0,0.763323,-0.0615039
20600001,Galago_matschiei,Perodicticus_potto,25.4624,0.554284,-0.0506055
20600001,Allocebus_trichotis,Cheirogaleus_medius,51.007,0.194401,-0.0802006
20600001,Mandrillus_sphinx,Macaca_sylvanus,55.4498,0.134027,-0.0735477
20700001,Galago_matschiei,Tarsius_dianae,0,0.829944,-0.0627641
20700001,Galago_matschiei,Perodicticus_potto,15.2092,0.279159,-0.0149737
20700001,Phaner_furcifer,Allocebus_trichotis,38.5722,1.17973,-0.0909621
20700001,Mandrillus_sphinx,Macaca_sylvanus,54.9884,0.110585,-0.02389
20700001,Miopithecus_talapoin,NA,60.3352,1.58109,-0.00334984
20800001,Galago_matschiei,Tarsius_dianae,0,0.644029,-0.0616868
20800001,Galago_matschiei,Perodicticus_potto,27.8504,1.17625,-0.0661654
20800001,Phaner_furcifer,Allocebus_trichotis,43.4141,0.396728,-0.032495
20800001,Callithrix_pygmaea,NA,61.3978,0.317586,-0.218467
20800001,Macaca_sylvanus,Macaca_tonkeana,56.2394,0.139344,-0.0133982
20800001,Miopithecus_talapoin,NA,60.4502,0.761595,-0.206945
20900001,Galago_matschiei,Tarsius_dianae,0,0.642575,-0.0612235
20900001,Galago_matschiei,Daubentonia_madagascariensis,12.5359,0.501962,-0.0482481
20900001,Mandrillus_sphinx,Macaca_sylvanus,53.904,0.115776,-0.0238283
21000001,Galago_matschiei,Tarsius_dianae,0,0.693855,-0.0612235
21000001,Daubentonia_madagascariensis,NA,26.0022,0.0799771,-0.0182182
21000001,Galago_matschiei,Daubentonia_madagascariensis,2.58731,0.468564,-0.0329506
21000001,Mandrillus_sphinx,Macaca_sylvanus,54.7998,0.143803,-0.0689806
21100001,Galago_matschiei,Tarsius_dianae,0,0.355831,-0.0437528
21100001,Galago_matschiei,Daubentonia_madagascariensis,0.966423,1.56429,-0.0501084
21100001,Chiropotes_satanas,Alouatta_palliata,36.2545,0.0956344,-0.0950827
21100001,Pygathrix_nemaeus,NA,61.2367,0.495061,-0.00293458
21100001,Macaca_sylvanus,Macaca_tonkeana,56.0316,0.337312,-0.0475747
21200001,Galago_matschiei,Tarsius_dianae,0,0.558233,-0.0461687
21200001,Microcebus_coquereli,NA,63.6009,0.446599,-0.073018
21200001,Chiropotes_satanas,Alouatta_palliata,35.0437,0.245176,-0.153312
21200001,Procolobus_preussi,NA,64.1967,0.107371,-0.0785522
21200001,Macaca_sylvanus,Macaca_tonkeana,56.3923,0.358282,-0.0862357
21300001,Galago_matschiei,Tarsius_dianae,0,0.240839,-0.0388448
21300001,Galago_matschiei,Daubentonia_madagascariensis,3.67886,0.0890367,-0.00708285
21300001,Cebus_olivaceus,Aotus_lemurinus,35.0539,0.0665248,-0.0448833
21300001,Chiropotes_satanas,Cebus_olivaceus,24.7404,1.83361,-0.157279
21300001,Mandrillus_sphinx,Macaca_sylvanus,54.6928,0.460118,-0.152577
21400001,Galago_matschiei,Tarsius_dianae,0,0.464248,-0.0397241
21400001,Pithecia_pithecia,NA,57.3056,0.0685232,-0.0648328
21400001,Callithrix_pygmaea,Callithrix_humeralifera,58.5224,0.420031,-0.319467
21400001,Cebus_olivaceus,Aotus_lemurinus,35.0546,0.032259,-0.0295877
21400001,Chiropotes_satanas,Cebus_olivaceus,22.8512,1.88939,-0.156288
21400001,Macaca_tonkeana,Macaca_ochreata,61.6355,1.69491,-0.139124
21500001,Galago_matschiei,Tarsius_dianae,0,0.539104,-0.0410878
21500001,Cebus_capucinus,Cebus_albifrons,61.7691,0.564548,-0.347802
21500001,Callithrix_pygmaea,Callithrix_humeralifera,60.162,2.26685,-0.252141
21500001,Aotus_lemurinus,Callimico_goeldii,41.4063,0.0203447,-0.0407368
21500001,Chiropotes_satanas,Cebus_olivaceus,26.3114,0.439924,-0.128903
21600001,Galago_matschiei,Tarsius_dianae,0,0.480004,-0.0391001
21600001,Cebus_capucinus,NA,65.0094,1.43348,-0.223435
21600001,Callithrix_pygmaea,NA,63.1935,0.857194,-0.345784
21600001,Chiropotes_satanas,Cebus_olivaceus,24.7009,0.296974,-0.103927
21600001,Macaca_arctoides,Macaca_radiata,61.9452,0.695692,-0.246623
21700001,Galago_matschiei,Tarsius_dianae,0,0.269786,-0.0290232
21700001,Perodicticus_potto,NA,60.5679,2.36883,-0.178435
21700001,Callithrix_pygmaea,NA,62.5928,2.35165,-0.0803146
21700001,Chiropotes_satanas,Cebus_olivaceus,20.2422,0.773556,-0.107748
21700001,Macaca_silenus,NA,63.2939,0.138665,-0.0201605
21800001,Galago_matschiei,Tarsius_dianae,0,0.229968,-0.0274538
21800001,Callithrix_pygmaea,NA,64.2824,0.969005,-0.240783
21800001,Lophocebus_albigena,NA,64.1973,1.55065,-0.0522954
21800001,Macaca_tonkeana,Macaca_arctoides,57.7486,0.232855,-0.11411
21800001,Pongo_pygmaeus,Trachypithecus_geei,32.2681,0.24423,-0.0723139
21800001,Chiropotes_satanas,Pongo_pygmaeus,12.909,0.200367,-0.0597228
21900001,Galago_matschiei,Tarsius_dianae,0,0.460124,-0.0274538
21900001,Cebus_capucinus,Cebus_albifrons,62.6659,0.849405,-0.223061
21900001,Callithrix_pygmaea,NA,63.2233,1.349,-0.214258
21900001,Macaca_tonkeana,Macaca_arctoides,57.8458,0.214846,-0.0530104
21900001,Pongo_pygmaeus,Trachypithecus_geei,14.3639,0.618035,-0.065197
21900001,Chiropotes_satanas,Pongo_pygmaeus,4.3298,0.298614,-0.0644911
22000001,Galago_matschiei,Tarsius_dianae,0,0.452919,-0.030098
